modified_date,jobcountry,AI_count,total,ma_share_perc
2020-02-10,ES,1489,38849,3.82168220112159
2020-02-10,FR,8161,357537,2.26728760337681
2020-02-10,GB,9952,417231,2.32122012360195
2020-02-10,IE,897,21311,4.13032832957097
2020-02-10,IN,11997,232698,5.04259662407988
2020-02-10,SG,2184,29906,7.23451134809707
2020-02-10,US,97781,5043318,1.91576701615214
2020-02-11,AU,1764,74481,2.28392991542307
2020-02-11,CA,6335,301295,2.09134005254126
2020-02-11,DE,14119,711626,1.98029806860804
2020-02-11,ES,1511,39094,3.82729542717425
2020-02-11,FR,8165,359298,2.26623355223435
2020-02-11,GB,9961,418589,2.33282748390339
2020-02-11,IE,883,20552,4.1564575191662
2020-02-11,IN,12057,237162,5.05338722340079
2020-02-11,SG,2180,30108,7.23133511145499
2020-02-11,US,97799,5046872,1.92009513018519
2020-02-12,AU,1778,74769,2.29789309698548
2020-02-12,CA,6387,304946,2.09317901515489
2020-02-12,DE,14101,713334,1.9793754876866
2020-02-12,ES,1516,39201,3.83490279682252
2020-02-12,FR,8147,361737,2.2638405127906
2020-02-12,GB,10004,424069,2.33961943974274
2020-02-12,IE,894,20697,4.18230962302834
2020-02-12,IN,12225,241786,5.05323397752554
2020-02-12,SG,2203,30666,7.21992657246363
2020-02-12,US,98122,5071650,1.92246342508306
2020-02-13,AU,1785,75306,2.31815103328703
2020-02-13,CA,6449,305127,2.09765567393387
2020-02-13,DE,14128,714042,1.97885953210756
2020-02-13,ES,1512,39350,3.84292763054334
2020-02-13,FR,8145,363772,2.26175709416802
2020-02-13,GB,10075,428483,2.34587447263633
2020-02-13,IE,906,20697,4.22378687036303
2020-02-13,IN,12370,244451,5.04944008372329
2020-02-13,SG,2207,30633,7.21504087170869
2020-02-13,US,98205,5080020,1.92502995503737
2020-02-14,AU,1787,75419,2.33476156169768
2020-02-14,CA,6458,305226,2.10136604232852
2020-02-14,DE,14224,716275,1.98012996402553
2020-02-14,ES,1515,39258,3.84908604064228
2020-02-14,FR,8198,364252,2.25854177729774
2020-02-14,GB,10103,429278,2.3503351393345
2020-02-14,IE,946,20676,4.28263874775742
2020-02-14,IN,12387,245385,5.04920694816717
2020-02-14,SG,2238,30691,7.23332942949952
2020-02-14,US,98481,5081361,1.92778031637533
2020-02-15,AU,1707,72122,2.35605843975804
2020-02-15,CA,6138,295612,2.10322501490029
2020-02-15,DE,14072,714868,1.98007243712876
2020-02-15,ES,1488,38670,3.85022209948621
2020-02-15,FR,8051,362712,2.25426173414304
2020-02-15,GB,9782,424122,2.35259069677828
2020-02-15,IE,888,20305,4.33088583972162
2020-02-15,IN,11841,242317,5.04997436934431
2020-02-15,SG,2138,29090,7.25976281811817
2020-02-15,US,95311,4941253,1.93330470931008
2020-02-16,AU,1753,73099,2.36948093760493
2020-02-16,CA,6436,302716,2.10555313143682
2020-02-16,DE,14226,714691,1.98099578746378
2020-02-16,ES,1514,38831,3.85907093619091
2020-02-16,FR,8151,361703,2.25286997786857
2020-02-16,GB,10126,425911,2.35895279423906
2020-02-16,IE,938,20646,4.38490548502102
2020-02-16,IN,12435,244666,5.0532739887276
2020-02-16,SG,2212,30008,7.27785651374657
2020-02-16,US,98119,5009975,1.9385647667992
2020-02-17,AU,1771,72872,2.38305255342311
2020-02-17,CA,6404,300123,2.10895178085915
2020-02-17,DE,14149,713587,1.98100452474766
2020-02-17,ES,1510,38755,3.86813993048821
2020-02-17,FR,8060,359135,2.24740146824595
2020-02-17,GB,10056,418055,2.36183503785342
2020-02-17,IE,939,20439,4.43991467527068
2020-02-17,IN,12319,243572,5.03927865687208
2020-02-17,SG,2216,29995,7.29000160206861
2020-02-17,US,98011,4996541,1.94181536741617
2020-02-18,AU,1801,73574,2.39440774693682
2020-02-18,CA,6345,298944,2.111791868553
2020-02-18,DE,14229,714679,1.98199252116991
2020-02-18,ES,1512,38830,3.8722618222968
2020-02-18,FR,7917,353345,2.24284425263336
2020-02-18,GB,10025,422011,2.36124493793061
2020-02-18,IE,923,20423,4.47177118180297
2020-02-18,IN,12466,245012,5.03985684792075
2020-02-18,SG,2236,30191,7.31365590849909
2020-02-18,US,97849,5017565,1.94357465900881
2020-02-19,AU,1828,74676,2.4043959495946
2020-02-19,CA,6420,301702,2.11657163611702
2020-02-19,DE,14153,715300,1.98225488113957
2020-02-19,ES,1516,39164,3.87278376003308
2020-02-19,FR,7865,356406,2.23635342804361
2020-02-19,GB,10194,425799,2.36625026519125
2020-02-19,IE,939,20571,4.5068014448658
2020-02-19,IN,12660,247422,5.04851971372254
2020-02-19,SG,2257,30528,7.34356461784112
2020-02-19,US,98508,5033842,1.94674598632915
2020-02-20,AU,1855,75184,2.41824612315928
2020-02-20,CA,6482,303570,2.11967319959515
2020-02-20,DE,14180,718120,1.98168420238231
2020-02-20,ES,1527,39599,3.87474352282864
2020-02-20,FR,7991,359990,2.23360257729294
2020-02-20,GB,10229,429519,2.37056207645843
2020-02-20,IE,927,20709,4.52092553617131
2020-02-20,IN,12714,249942,5.05229989887782
2020-02-20,SG,2240,30574,7.36097004292833
2020-02-20,US,98941,5052011,1.95035829396857
2020-02-21,AU,1820,75270,2.42517934449327
2020-02-21,CA,6482,304890,2.12113082689607
2020-02-21,DE,14310,720415,1.98175929124779
2020-02-21,ES,1540,39476,3.88074615459745
2020-02-21,FR,7970,358764,2.2294420668789
2020-02-21,GB,10153,430292,2.37142978112558
2020-02-21,IE,923,20836,4.50013695260292
2020-02-21,IN,12719,250457,5.05663290153757
2020-02-21,SG,2263,30684,7.37284707646876
2020-02-21,US,99008,5063797,1.95280537051117
2020-02-22,AU,1702,71677,2.42628198188668
2020-02-22,CA,6027,295286,2.11608820804182
2020-02-22,DE,13968,718663,1.97820698772236
2020-02-22,ES,1516,38651,3.89136539911418
2020-02-22,FR,7790,357617,2.22353359311869
2020-02-22,GB,9711,422346,2.37041375141729
2020-02-22,IE,889,19959,4.51168322421157
2020-02-22,IN,11899,244314,5.05431826389098
2020-02-22,SG,2176,29064,7.39246432373368
2020-02-22,US,94924,4966925,1.95026806365383
2020-02-23,AU,1797,73303,2.43390354484211
2020-02-23,CA,6467,302427,2.11784279373676
2020-02-23,DE,14295,720614,1.97723761711999
2020-02-23,ES,1543,39262,3.89580281939193
2020-02-23,FR,7868,356988,2.21646063922385
2020-02-23,GB,10125,426715,2.36974033320171
2020-02-23,IE,934,20640,4.50910334822584
2020-02-23,IN,12510,246717,5.05262512547257
2020-02-23,SG,2268,30194,7.41247267742663
2020-02-23,US,98809,5050337,1.94998384270446
2020-02-24,AU,1789,73074,2.43646275424914
2020-02-24,CA,6465,299875,2.12100086215544
2020-02-24,DE,14241,718629,1.97707912575164
2020-02-24,ES,1544,39116,3.90308316505599
2020-02-24,FR,7839,354797,2.21148221603138
2020-02-24,GB,10034,418817,2.36836471229667
2020-02-24,IE,947,20945,4.49870438452621
2020-02-24,IN,12548,246804,5.05641859302102
2020-02-24,SG,2278,30444,7.42600024938843
2020-02-24,US,98537,5034332,1.94937289607627
2020-02-25,AU,1809,74057,2.43572524526711
2020-02-25,CA,6463,301063,2.12446595737888
2020-02-25,DE,14347,721767,1.97662152828802
2020-02-25,ES,1554,39503,3.90879487474342
2020-02-25,FR,7858,357129,2.2057306413017
2020-02-25,GB,10111,421473,2.37171284590247
2020-02-25,IE,941,21206,4.48699138238372
2020-02-25,IN,12471,244601,5.05793192212154
2020-02-25,SG,2268,30814,7.41944455325372
2020-02-25,US,98548,5065846,1.94868892661494
2020-02-26,AU,1826,75143,2.43317168895299
2020-02-26,CA,6410,305048,2.12066325578629
2020-02-26,DE,14393,724564,1.97773947222239
2020-02-26,ES,1555,39923,3.91223716363842
2020-02-26,FR,7885,359859,2.203499641297
2020-02-26,GB,10196,425590,2.37194793609872
2020-02-26,IE,949,21327,4.47057425256381
2020-02-26,IN,12668,249309,5.05285770624476
2020-02-26,SG,2269,30926,7.41139539124613
2020-02-26,US,98968,5090104,1.94688991926723
2020-02-27,AU,1858,76420,2.42803175098484
2020-02-27,CA,6554,307620,2.11999090897449
2020-02-27,DE,14374,726080,1.9784639459622
2020-02-27,ES,1561,40097,3.91750878468621
2020-02-27,FR,7789,362280,2.19352972651451
2020-02-27,GB,10273,429235,2.37363743563414
2020-02-27,IE,948,21364,4.46501091441817
2020-02-27,IN,12787,250319,5.05592937758633
2020-02-27,SG,2281,31166,7.41030775892764
2020-02-27,US,99496,5112934,1.94510691959879
2020-02-28,AU,1995,76324,2.45601670993495
2020-02-28,CA,6565,307840,2.12093215055272
2020-02-28,DE,14403,726935,1.97774644515063
2020-02-28,ES,1588,40079,3.92623310417476
2020-02-28,FR,7864,363496,2.18523243962847
2020-02-28,GB,10277,429799,2.37814561049158
2020-02-28,IE,948,21311,4.4676643350785
2020-02-28,IN,12556,248176,5.05321450743934
2020-02-28,SG,2472,32233,7.45230485749633
2020-02-28,US,99609,5124876,1.94345329257765
2020-02-29,AU,1889,72776,2.48760164975346
2020-02-29,CA,6269,299836,2.12803752158098
2020-02-29,DE,14189,724184,1.97998923225385
2020-02-29,ES,1562,39336,3.93318144297296
2020-02-29,FR,7766,361466,2.1809703087531
2020-02-29,GB,9862,420928,2.3843768787065
2020-02-29,IE,911,20675,4.46082959489238
2020-02-29,IN,12181,248111,5.05880371003887
2020-02-29,SG,2240,30367,7.43651956517234
2020-02-29,US,97248,5060782,1.94495017630715
2020-03-01,AU,1933,73334,2.51394687351359
2020-03-01,CA,6451,302816,2.1268902785262
2020-03-01,DE,14242,721541,1.97857580637274
2020-03-01,ES,1575,39595,3.9400052018036
2020-03-01,FR,7818,360455,2.17596027067532
2020-03-01,GB,10160,420694,2.39041672743339
2020-03-01,IE,934,21058,4.44799747810099
2020-03-01,IN,12600,247982,5.06029328100487
2020-03-01,SG,2456,31481,7.47796313247122
2020-03-01,US,99580,5098339,1.94447901133228
2020-03-02,AU,1930,73241,2.54065156871174
2020-03-02,CA,6437,299777,2.12565663677274
2020-03-02,DE,14074,717721,1.97560994531343
2020-03-02,ES,1561,39363,3.94263650979219
2020-03-02,FR,7758,357338,2.17047759927901
2020-03-02,GB,10064,411839,2.39725638458546
2020-03-02,IE,926,20735,4.44007083061754
2020-03-02,IN,12571,247486,5.05961940627958
2020-03-02,SG,2451,31537,7.51928207326867
2020-03-02,US,99727,5083667,1.94510950629731
2020-03-03,AU,1961,74240,2.56904016075435
2020-03-03,CA,6442,300760,2.12496812301224
2020-03-03,DE,14227,719741,1.97402747188829
2020-03-03,ES,1531,39425,3.93541427052519
2020-03-03,FR,7676,358528,2.1619991799022
2020-03-03,GB,10064,416277,2.39992117433257
2020-03-03,IE,927,20813,4.44243135655739
2020-03-03,IN,12633,248805,5.05661411242484
2020-03-03,SG,2455,31509,7.58087262975385
2020-03-03,US,99530,5082635,1.94695162342944
2020-03-04,AU,1933,74677,2.59167554010386
2020-03-04,CA,6414,303133,2.12705301929683
2020-03-04,DE,14124,717634,1.97141292809318
2020-03-04,ES,1528,39427,3.93263125723106
2020-03-04,FR,7691,360977,2.15335213510929
2020-03-04,GB,10046,420986,2.39857398146739
2020-03-04,IE,920,20844,4.43728587698229
2020-03-04,IN,12707,249545,5.05816025571068
2020-03-04,SG,2451,31103,7.65850121977597
2020-03-04,US,99737,5086432,1.94931195183495
2020-03-05,AU,1991,75578,2.62068465310155
2020-03-05,CA,6471,306088,2.12470262316465
2020-03-05,DE,14198,718049,1.97107445996908
2020-03-05,ES,1533,39515,3.93069984070104
2020-03-05,FR,7636,362333,2.14727487243836
2020-03-05,GB,10112,423662,2.39764265112565
2020-03-05,IE,917,20853,4.43158266691631
2020-03-05,IN,12931,251982,5.06150795929537
2020-03-05,SG,2507,31217,7.7602165739114
2020-03-05,US,99889,5104849,1.95085203214098
2020-03-06,AU,2024,76080,2.62732762485822
2020-03-06,CA,6446,306183,2.12079913148026
2020-03-06,DE,14184,718833,1.96991240913189
2020-03-06,ES,1535,39295,3.92272479832446
2020-03-06,FR,7624,362758,2.13845223156461
2020-03-06,GB,10143,424426,2.3974566774132
2020-03-06,IE,925,20611,4.43722379369467
2020-03-06,IN,12994,253366,5.07139888323789
2020-03-06,SG,2499,31196,7.80899992441945
2020-03-06,US,100095,5108512,1.95310053929066
2020-03-07,AU,1930,72958,2.63443072186872
2020-03-07,CA,6146,297671,2.1170685520708
2020-03-07,DE,14022,716762,1.96948229805149
2020-03-07,ES,1529,38743,3.91923939050881
2020-03-07,FR,7561,361665,2.13018588162386
2020-03-07,GB,9839,418861,2.39832393155087
2020-03-07,IE,890,20160,4.4384230440518
2020-03-07,IN,12621,250712,5.08919414547744
2020-03-07,SG,2240,29368,7.84484580103624
2020-03-07,US,98162,5050980,1.95621833667807
2020-03-08,AU,2002,74195,2.64334642258887
2020-03-08,CA,6428,304008,2.11479447601442
2020-03-08,DE,14182,715048,1.97084406172546
2020-03-08,ES,1539,39049,3.91401469163043
2020-03-08,FR,7683,360846,2.12450555981427
2020-03-08,GB,10133,421669,2.39661145748126
2020-03-08,IE,926,20482,4.4506621706229
2020-03-08,IN,13162,251590,5.11069607985368
2020-03-08,SG,2495,30831,7.88641340323373
2020-03-08,US,100216,5092505,1.95832212540111
2020-03-09,AU,1988,73440,2.65360865400134
2020-03-09,CA,6389,301129,2.11114008617589
2020-03-09,DE,14228,715714,1.97470346141362
2020-03-09,ES,1538,38826,3.91338755544816
2020-03-09,FR,7653,357538,2.12013670921168
2020-03-09,GB,10019,414387,2.39291357542376
2020-03-09,IE,916,20401,4.45410460389889
2020-03-09,IN,12945,250652,5.12284631701562
2020-03-09,SG,2506,30722,7.94144161108587
2020-03-09,US,99186,5050399,1.95863786556359
2020-03-10,AU,2006,74446,2.66119970708091
2020-03-10,CA,6433,304619,2.10684168636532
2020-03-10,DE,14299,724635,1.97421575026682
2020-03-10,ES,1560,39367,3.92472857247241
2020-03-10,FR,7700,363410,2.11697135604294
2020-03-10,GB,10150,419289,2.39336267775485
2020-03-10,IE,924,20937,4.44828927058952
2020-03-10,IN,13152,252885,5.14046241080363
2020-03-10,SG,2509,30881,7.98905764264579
2020-03-10,US,99486,5090716,1.95807031960701
2020-03-11,AU,1991,74672,2.67232061376096
2020-03-11,CA,6449,307676,2.10400356770996
2020-03-11,DE,14299,724688,1.97492872340341
2020-03-11,ES,1582,39554,3.94245410273922
2020-03-11,FR,7721,366485,2.11356627359809
2020-03-11,GB,10204,422231,2.39770324462217
2020-03-11,IE,914,20813,4.44511011707363
2020-03-11,IN,13086,253982,5.1490718489433
2020-03-11,SG,2469,30792,8.00877873714129
2020-03-11,US,99357,5091504,1.95672507014554
2020-03-12,AU,1985,74807,2.67505354178652
2020-03-12,CA,6435,309863,2.09866447103223
2020-03-12,DE,14277,724991,1.97378064350522
2020-03-12,ES,1545,39693,3.94428761056916
2020-03-12,FR,7734,368601,2.11224486046341
2020-03-12,GB,10225,423343,2.40177336266028
2020-03-12,IE,921,20876,4.44715524529612
2020-03-12,IN,13222,255540,5.15513260282858
2020-03-12,SG,2522,31162,8.01768013918565
2020-03-12,US,99672,5089679,1.9569491611241
2020-03-13,AU,1974,74564,2.67320106222514
2020-03-13,CA,6454,309134,2.09616316454373
2020-03-13,DE,14244,717678,1.97542862569827
2020-03-13,ES,1544,39391,3.94619156418003
2020-03-13,FR,7698,367483,2.11126117183635
2020-03-13,GB,10166,421784,2.40469086599579
2020-03-13,IE,916,20373,4.44833410923789
2020-03-13,IN,13195,255510,5.16022292106409
2020-03-13,SG,2498,31118,8.02008953983766
2020-03-13,US,99519,5059556,1.9580312225208
2020-03-14,AU,1878,71916,2.66834711083409
2020-03-14,CA,6186,301527,2.09428630528949
2020-03-14,DE,14120,714094,1.97843331271913
2020-03-14,ES,1527,38570,3.94797958540758
2020-03-14,FR,7712,366436,2.11325945718602
2020-03-14,GB,9841,413899,2.40878285283366
2020-03-14,IE,891,19726,4.46293392834699
2020-03-14,IN,12688,252626,5.15856310064056
2020-03-14,SG,2449,30080,8.09355708903415
2020-03-14,US,97281,4987039,1.9590671801506
2020-03-15,AU,1921,72414,2.66184809812228
2020-03-15,CA,6379,302935,2.09304547831278
2020-03-15,DE,14158,713679,1.97849641120148
2020-03-15,ES,1528,38318,3.95461957824969
2020-03-15,FR,7730,364785,2.11181564249984
2020-03-15,GB,10137,414544,2.4148211130003
2020-03-15,IE,905,19946,4.46524931543973
2020-03-15,IN,13027,253609,5.14500879685988
2020-03-15,SG,2483,30572,8.09774373327016
2020-03-15,US,99292,5011637,1.96096964038258
2020-03-16,AU,1896,70603,2.65877190073131
2020-03-16,CA,6328,298280,2.09301897982473
2020-03-16,DE,14144,708413,1.97972934528978
2020-03-16,ES,1523,37747,3.96511881510014
2020-03-16,FR,7619,359224,2.10902835043835
2020-03-16,GB,10027,405692,2.42250557328174
2020-03-16,IE,907,19622,4.48416169723889
2020-03-16,IN,12990,253587,5.13900471587021
2020-03-16,SG,2473,30587,8.08747418756532
2020-03-16,US,98834,4995853,1.96302632335552
2020-03-17,AU,1870,69841,2.6563347269762
2020-03-17,CA,6266,291714,2.09818696532848
2020-03-17,DE,14108,703151,1.98446186213482
2020-03-17,ES,1492,37017,3.97481462369463
2020-03-17,FR,7627,355239,2.11305496341135
2020-03-17,GB,9951,392963,2.4384391165872
2020-03-17,IE,903,19194,4.5257839067872
2020-03-17,IN,12850,250140,5.12991046535781
2020-03-17,SG,2471,30354,8.08974141684428
2020-03-17,US,98110,4912872,1.96913139420835
2020-03-18,AU,1880,69085,2.66418586524845
2020-03-18,CA,6133,285597,2.10552916971797
2020-03-18,DE,14032,699684,1.98908354383174
2020-03-18,ES,1492,36278,3.9909703214583
2020-03-18,FR,7606,350995,2.1216565853558
2020-03-18,GB,9761,379741,2.46040334019286
2020-03-18,IE,898,18590,4.58850790262992
2020-03-18,IN,13213,256401,5.13004223715788
2020-03-18,SG,2476,30259,8.11322327426393
2020-03-18,US,97347,4862457,1.97635785761731
2020-03-19,AU,1852,67658,2.67615749506429
2020-03-19,CA,5951,280257,2.11219830225688
2020-03-19,DE,14073,689355,1.9993989332595
2020-03-19,ES,1459,35817,4.01684327687284
2020-03-19,FR,7368,347473,2.12483498187006
2020-03-19,GB,9440,364676,2.48516048543486
2020-03-19,IE,883,17790,4.66732189028232
2020-03-19,IN,12953,255892,5.11400796285231
2020-03-19,SG,2457,30075,8.12413550792332
2020-03-19,US,95593,4812428,1.98036667689851
2020-03-20,AU,1819,65782,2.69298663286153
2020-03-20,CA,5813,272662,2.11850913287907
2020-03-20,DE,13861,682028,2.00619709795442
2020-03-20,ES,1458,35392,4.04540012853143
2020-03-20,FR,7309,342859,2.13011917331105
2020-03-20,GB,9177,350742,2.51461972879419
2020-03-20,IE,823,17041,4.71494787920811
2020-03-20,IN,12783,254143,5.09481710013211
2020-03-20,SG,2422,29789,8.13885119104049
2020-03-20,US,94234,4717825,1.98471699322028
2020-03-21,AU,1644,62269,2.69709778726007
2020-03-21,CA,5293,251936,2.12556239331653
2020-03-21,DE,13379,673525,2.00749481832745
2020-03-21,ES,1419,34345,4.07005302070247
2020-03-21,FR,7109,336843,2.1309594674697
2020-03-21,GB,8605,326534,2.55142268858486
2020-03-21,IE,795,15816,4.7877584668515
2020-03-21,IN,12073,247478,5.07424127000151
2020-03-21,SG,2291,27963,8.1461864682419
2020-03-21,US,89727,4506365,1.9904942025353
2020-03-22,AU,1724,63506,2.70594095555575
2020-03-22,CA,5614,257842,2.13578669705692
2020-03-22,DE,13585,673711,2.01215741952308
2020-03-22,ES,1436,34652,4.09239286634954
2020-03-22,FR,7189,335074,2.1347365800762
2020-03-22,GB,8913,323003,2.59629119825589
2020-03-22,IE,825,16206,4.86682369098649
2020-03-22,IN,12537,248476,5.06122846444878
2020-03-22,SG,2417,29400,8.16036898654183
2020-03-22,US,92849,4585299,1.99673692244777
2020-03-23,AU,1639,60064,2.71212919809628
2020-03-23,CA,5516,253315,2.14379090059652
2020-03-23,DE,13269,668280,2.01058163911741
2020-03-23,ES,1424,33844,4.11707611645778
2020-03-23,FR,7128,330246,2.14008376293551
2020-03-23,GB,8774,312772,2.64395675479595
2020-03-23,IE,828,15901,4.95037469349436
2020-03-23,IN,12407,240548,5.06627189383579
2020-03-23,SG,2389,29327,8.16907509890661
2020-03-23,US,91984,4532311,2.00405059245643
2020-03-24,AU,1595,58581,2.7185885486021
2020-03-24,CA,5224,244117,2.1426427878889
2020-03-24,DE,13294,664316,2.00983294730504
2020-03-24,ES,1382,33113,4.13750566913267
2020-03-24,FR,7001,325507,2.14062566932418
2020-03-24,GB,8392,297952,2.68456555168705
2020-03-24,IE,799,15257,5.02642401275076
2020-03-24,IN,12238,238265,5.06615398078619
2020-03-24,SG,2388,29339,8.16889355902873
2020-03-24,US,91149,4489253,2.00881965437759
2020-03-25,AU,1553,57111,2.7183000654162
2020-03-25,CA,5314,241731,2.14991133438087
2020-03-25,DE,13231,658449,2.0103961396641
2020-03-25,ES,1397,33084,4.15320560645557
2020-03-25,FR,6833,318720,2.13732647169012
2020-03-25,GB,8347,288851,2.73017826407445
2020-03-25,IE,808,14994,5.10617660335385
2020-03-25,IN,12264,235933,5.07255824717543
2020-03-25,SG,2366,29270,8.15470389561832
2020-03-25,US,88678,4419218,2.00948137605117
2020-03-26,AU,1469,55114,2.70802693303318
2020-03-26,CA,5237,237602,2.16143960131387
2020-03-26,DE,13072,652129,2.00511582909081
2020-03-26,ES,1382,32815,4.17292046222138
2020-03-26,FR,6867,314476,2.14635217610299
2020-03-26,GB,7890,277648,2.76633947268284
2020-03-26,IE,766,14761,5.13844627414959
2020-03-26,IN,11893,233563,5.07685637780301
2020-03-26,SG,2316,28883,8.13312983407615
2020-03-26,US,86197,4353962,2.0085327054841
2020-03-27,AU,1352,52022,2.68427069576677
2020-03-27,CA,5056,226852,2.17527136030269
2020-03-27,DE,12910,647032,1.99982201156125
2020-03-27,ES,1333,32183,4.17611521153478
2020-03-27,FR,6865,313540,2.15459977327644
2020-03-27,GB,7546,262490,2.80324276733468
2020-03-27,IE,742,14272,5.19122659527359
2020-03-27,IN,11246,228723,5.06071624954981
2020-03-27,SG,2235,28062,8.10941400354428
2020-03-27,US,81913,4207994,2.00127570863883
