date,jobcountry,% of job postings
29/5/20,JP,0.000311952
30/5/20,JP,0.000311821
31/5/20,JP,0.000311567
1/6/20,JP,0.000311862
2/6/20,JP,0.00031173
3/6/20,JP,0.000311702
4/6/20,JP,0.000311387
5/6/20,JP,0.000310823
6/6/20,JP,0.000307752
7/6/20,JP,0.000304914
8/6/20,JP,0.000301357
9/6/20,JP,0.000298587
10/6/20,JP,0.000295895
11/6/20,JP,0.000293345
12/6/20,JP,0.00029111
13/6/20,JP,0.000291326
14/6/20,JP,0.000291485
15/6/20,JP,0.000292175
16/6/20,JP,0.000292488
17/6/20,JP,0.000292492
18/6/20,JP,0.000292198
19/6/20,JP,0.000292498
20/6/20,JP,0.000292961
21/6/20,JP,0.000293456
22/6/20,JP,0.000293866
23/6/20,JP,0.000295736
24/6/20,JP,0.000297763
25/6/20,JP,0.000299691
26/6/20,JP,0.000301071
27/6/20,JP,0.00030231
28/6/20,JP,0.000303417
29/6/20,JP,0.000304878
30/6/20,JP,0.000304743
1/7/20,JP,0.000303145
2/7/20,JP,0.000303306
3/7/20,JP,0.000303336
4/7/20,JP,0.000303648
5/7/20,JP,0.000304043
6/7/20,JP,0.000304146
7/7/20,JP,0.000304251
8/7/20,JP,0.00030546
9/7/20,JP,0.000304886
10/7/20,JP,0.000304101
11/7/20,JP,0.000302965
12/7/20,JP,0.000302287
13/7/20,JP,0.000301757
14/7/20,JP,0.000301247
15/7/20,JP,0.000300848
16/7/20,JP,0.000300551
17/7/20,JP,0.000300755
18/7/20,JP,0.000301303
19/7/20,JP,0.000301396
20/7/20,JP,0.000301237
21/7/20,JP,0.000302125
22/7/20,JP,0.000302628
23/7/20,JP,0.000302824
24/7/20,JP,0.00030336
25/7/20,JP,0.000303692
26/7/20,JP,0.000304062
27/7/20,JP,0.000307841
28/7/20,JP,0.00031033
29/7/20,JP,0.00031286
30/7/20,JP,0.000315446
31/7/20,JP,0.000317523
1/8/20,JP,0.000319813
2/8/20,JP,0.000322678
3/8/20,JP,0.000322144
4/8/20,JP,0.000321544
5/8/20,JP,0.000315379
6/8/20,JP,0.00030972
7/8/20,JP,0.000304186
8/8/20,JP,0.000298462
9/8/20,JP,0.000292165
10/8/20,JP,0.000286124
11/8/20,JP,0.000280256
12/8/20,JP,0.000280546
13/8/20,JP,0.000280032
14/8/20,JP,0.000279858
15/8/20,JP,0.000279699
16/8/20,JP,0.000279529
17/8/20,JP,0.000279257
18/8/20,JP,0.000277036
19/8/20,JP,0.000274808
20/8/20,JP,0.000273409
21/8/20,JP,0.000271163
22/8/20,JP,0.000268694
23/8/20,JP,0.000266189
24/8/20,JP,0.000264228
25/8/20,JP,0.000264665
26/8/20,JP,0.000265016
27/8/20,JP,0.000264562
28/8/20,JP,0.000264121
29/8/20,JP,0.000263879
30/8/20,JP,0.000263639
31/8/20,JP,0.000263062
1/9/20,JP,0.000262187
2/9/20,JP,0.00026121
3/9/20,JP,0.000260727
4/9/20,JP,0.000260769
5/9/20,JP,0.000260883
6/9/20,JP,0.000261007
7/9/20,JP,0.000260701
8/9/20,JP,0.000261153
9/9/20,JP,0.000261441
10/9/20,JP,0.000261192
11/9/20,JP,0.000260634
12/9/20,JP,0.000260302
13/9/20,JP,0.000259961
14/9/20,JP,0.000260025
15/9/20,JP,0.000258824
16/9/20,JP,0.000257962
17/9/20,JP,0.000257543
18/9/20,JP,0.000257364
19/9/20,JP,0.000256831
20/9/20,JP,0.000256291
21/9/20,JP,0.000255552
22/9/20,JP,0.000255116
23/9/20,JP,0.000255015
24/9/20,JP,0.000254685
25/9/20,JP,0.000254037
26/9/20,JP,0.000253482
27/9/20,JP,0.000252877
28/9/20,JP,0.00025205
29/9/20,JP,0.000250865
30/9/20,JP,0.000249805
1/10/20,JP,0.000249415
2/10/20,JP,0.000248948
3/10/20,JP,0.000248105
4/10/20,JP,0.000247339
5/10/20,JP,0.00025051
6/10/20,JP,0.000254066
7/10/20,JP,0.000256983
8/10/20,JP,0.000259326
9/10/20,JP,0.000261975
10/10/20,JP,0.000264837
11/10/20,JP,0.000267668
12/10/20,JP,0.000266827
13/10/20,JP,0.000265276
14/10/20,JP,0.000263807
15/10/20,JP,0.000263589
16/10/20,JP,0.000263783
17/10/20,JP,0.000264461
18/10/20,JP,0.000265117
19/10/20,JP,0.000265711
20/10/20,JP,0.000266304
21/10/20,JP,0.000264991
22/10/20,JP,0.000264746
23/10/20,JP,0.000264252
24/10/20,JP,0.000263316
25/10/20,JP,0.0002625
26/10/20,JP,0.000261167
27/10/20,JP,0.000259904
28/10/20,JP,0.000260641
29/10/20,JP,0.000259283
30/10/20,JP,0.000257621
31/10/20,JP,0.000255842
1/11/20,JP,0.000254022
2/11/20,JP,0.000252485
3/11/20,JP,0.000251285
4/11/20,JP,0.000250365
5/11/20,JP,0.000249357
6/11/20,JP,0.000250029
7/11/20,JP,0.000250807
8/11/20,JP,0.000251459
9/11/20,JP,0.000251517
10/11/20,JP,0.000251189
11/11/20,JP,0.000250984
12/11/20,JP,0.000250958
13/11/20,JP,0.000250807
14/11/20,JP,0.000250723
15/11/20,JP,0.000250628
16/11/20,JP,0.000250593
17/11/20,JP,0.00025184
18/11/20,JP,0.000253956
19/11/20,JP,0.000255921
20/11/20,JP,0.000256446
21/11/20,JP,0.000256166
22/11/20,JP,0.000255931
23/11/20,JP,0.000256588
24/11/20,JP,0.00025671
25/11/20,JP,0.000255025
26/11/20,JP,0.000253827
27/11/20,JP,0.000252684
28/11/20,JP,0.000252112
29/11/20,JP,0.000251633
30/11/20,JP,0.0002272
1/12/20,JP,0.000202776
2/12/20,JP,0.000167093
3/12/20,JP,0.000131034
4/12/20,JP,9.51E-05
5/12/20,JP,5.95E-05
6/12/20,JP,2.37E-05
7/12/20,JP,1.19E-05
8/12/20,JP,0
9/12/20,JP,0
10/12/20,JP,0
11/12/20,JP,0
12/12/20,JP,0
13/12/20,JP,0
14/12/20,JP,0
15/12/20,JP,0
16/12/20,JP,0
17/12/20,JP,0
18/12/20,JP,0
19/12/20,JP,0
20/12/20,JP,0
21/12/20,JP,0
22/12/20,JP,0
23/12/20,JP,0
24/12/20,JP,0
25/12/20,JP,0
26/12/20,JP,0
27/12/20,JP,0
28/12/20,JP,0
29/12/20,JP,0
30/12/20,JP,0
31/12/20,JP,0
1/1/21,JP,0
2/1/21,JP,0
3/1/21,JP,0
4/1/21,JP,0
5/1/21,JP,0
6/1/21,JP,0
7/1/21,JP,1.44E-05
8/1/21,JP,2.88E-05
9/1/21,JP,4.31E-05
10/1/21,JP,5.74E-05
11/1/21,JP,7.17E-05
12/1/21,JP,8.61E-05
13/1/21,JP,0.000100274
14/1/21,JP,0.000100079
15/1/21,JP,0.000100325
16/1/21,JP,0.000100627
17/1/21,JP,0.000100855
18/1/21,JP,0.000101072
19/1/21,JP,0.000101219
20/1/21,JP,0.000101196
21/1/21,JP,0.000101248
22/1/21,JP,0.000100841
23/1/21,JP,0.000100419
24/1/21,JP,0.000100078
25/1/21,JP,0.000100437
26/1/21,JP,0.000100719
27/1/21,JP,0.00010115
28/1/21,JP,0.000101407
29/1/21,JP,0.000101593
30/1/21,JP,0.000101771
31/1/21,JP,0.000101882
1/2/21,JP,0.000101567
2/2/21,JP,0.000101288
3/2/21,JP,0.000115613
4/2/21,JP,0.0001301
5/2/21,JP,0.000144401
6/2/21,JP,0.00015867
7/2/21,JP,0.00017299
8/2/21,JP,0.000187058
9/2/21,JP,0.000200976
10/2/21,JP,0.000200277
11/2/21,JP,0.000199395
12/2/21,JP,0.000198827
13/2/21,JP,0.000198164
14/2/21,JP,0.000197523
15/2/21,JP,0.000196883
16/2/21,JP,0.000196323
17/2/21,JP,0.000195847
18/2/21,JP,0.000195621
19/2/21,JP,0.000195271
20/2/21,JP,0.000195072
21/2/21,JP,0.000194906
22/2/21,JP,0.000194655
23/2/21,JP,0.000194533
24/2/21,JP,0.000194344
25/2/21,JP,0.000193888
26/2/21,JP,0.000193539
27/2/21,JP,0.000193108
28/2/21,JP,0.000192641
1/3/21,JP,0.000178726
2/3/21,JP,0.00016473
3/3/21,JP,0.000178263
4/3/21,JP,0.000192771
5/3/21,JP,0.000207087
6/3/21,JP,0.000221539
7/3/21,JP,0.000235953
8/3/21,JP,0.000263724
9/3/21,JP,0.000291292
10/3/21,JP,0.000291296
11/3/21,JP,0.000290124
12/3/21,JP,0.00028888
13/3/21,JP,0.000287487
14/3/21,JP,0.000286127
15/3/21,JP,0.000285323
16/3/21,JP,0.000284502
17/3/21,JP,0.000283797
18/3/21,JP,0.000284127
19/3/21,JP,0.000284471
20/3/21,JP,0.000284773
21/3/21,JP,0.000285121
22/3/21,JP,0.000284715
23/3/21,JP,0.000257878
24/3/21,JP,0.000230966
25/3/21,JP,0.000203423
26/3/21,JP,0.000176141
27/3/21,JP,0.000148954
28/3/21,JP,0.000121668
29/3/21,JP,9.47E-05
30/3/21,JP,9.44E-05
31/3/21,JP,9.42E-05
1/4/21,JP,9.41E-05
2/4/21,JP,9.39E-05
3/4/21,JP,9.37E-05
4/4/21,JP,9.33E-05
5/4/21,JP,9.34E-05
6/4/21,JP,9.35E-05
7/4/21,JP,9.34E-05
8/4/21,JP,9.33E-05
9/4/21,JP,9.32E-05
10/4/21,JP,9.31E-05
11/4/21,JP,9.32E-05
12/4/21,JP,9.26E-05
13/4/21,JP,9.21E-05
14/4/21,JP,9.23E-05
15/4/21,JP,9.25E-05
16/4/21,JP,9.27E-05
17/4/21,JP,9.30E-05
18/4/21,JP,9.33E-05
19/4/21,JP,9.39E-05
20/4/21,JP,9.44E-05
21/4/21,JP,9.47E-05
22/4/21,JP,9.48E-05
23/4/21,JP,9.47E-05
24/4/21,JP,9.47E-05
25/4/21,JP,9.46E-05
26/4/21,JP,9.45E-05
27/4/21,JP,9.45E-05
28/4/21,JP,9.42E-05
29/4/21,JP,9.41E-05
30/4/21,JP,9.41E-05
1/5/21,JP,9.42E-05
2/5/21,JP,9.44E-05
3/5/21,JP,9.44E-05
4/5/21,JP,9.45E-05
5/5/21,JP,9.45E-05
6/5/21,JP,9.46E-05
7/5/21,JP,9.48E-05
8/5/21,JP,9.48E-05
9/5/21,JP,9.48E-05
10/5/21,JP,9.48E-05
11/5/21,JP,9.49E-05
12/5/21,JP,9.49E-05
13/5/21,JP,9.48E-05
14/5/21,JP,9.47E-05
15/5/21,JP,9.46E-05
16/5/21,JP,9.44E-05
17/5/21,JP,9.44E-05
18/5/21,JP,9.42E-05
19/5/21,JP,9.39E-05
20/5/21,JP,9.37E-05
21/5/21,JP,9.34E-05
22/5/21,JP,9.32E-05
23/5/21,JP,9.30E-05
24/5/21,JP,9.27E-05
25/5/21,JP,9.26E-05
26/5/21,JP,9.25E-05
27/5/21,JP,9.25E-05
28/5/21,JP,9.24E-05
29/5/21,JP,9.24E-05
30/5/21,JP,9.23E-05
31/5/21,JP,9.31E-05
1/6/21,JP,9.39E-05
2/6/21,JP,9.47E-05
3/6/21,JP,9.55E-05
4/6/21,JP,9.61E-05
5/6/21,JP,9.67E-05
6/6/21,JP,9.75E-05
7/6/21,JP,9.72E-05
8/6/21,JP,9.69E-05
9/6/21,JP,9.67E-05
10/6/21,JP,9.65E-05
11/6/21,JP,9.63E-05
12/6/21,JP,9.62E-05
13/6/21,JP,9.60E-05
14/6/21,JP,9.59E-05
15/6/21,JP,9.57E-05
16/6/21,JP,9.53E-05
17/6/21,JP,9.49E-05
18/6/21,JP,9.46E-05
19/6/21,JP,9.42E-05
20/6/21,JP,9.39E-05
21/6/21,JP,9.34E-05
22/6/21,JP,9.32E-05
23/6/21,JP,9.30E-05
24/6/21,JP,9.28E-05
25/6/21,JP,9.26E-05
26/6/21,JP,9.24E-05
27/6/21,JP,9.21E-05
28/6/21,JP,9.19E-05
29/6/21,JP,9.15E-05
30/6/21,JP,9.13E-05
1/7/21,JP,9.11E-05
2/7/21,JP,9.10E-05
3/7/21,JP,9.09E-05
4/7/21,JP,9.07E-05
5/7/21,JP,9.06E-05
6/7/21,JP,0.000103435
7/7/21,JP,0.000116097
8/7/21,JP,0.000128699
9/7/21,JP,0.000128394
10/7/21,JP,0.000128176
11/7/21,JP,0.000128295
12/7/21,JP,0.00012845
13/7/21,JP,0.000115478
14/7/21,JP,0.000102535
15/7/21,JP,8.96E-05
16/7/21,JP,9.02E-05
17/7/21,JP,9.08E-05
18/7/21,JP,9.11E-05
19/7/21,JP,9.12E-05
20/7/21,JP,9.10E-05
21/7/21,JP,9.09E-05
22/7/21,JP,9.08E-05
23/7/21,JP,8.99E-05
24/7/21,JP,8.92E-05
25/7/21,JP,8.85E-05
26/7/21,JP,8.78E-05
27/7/21,JP,8.76E-05
28/7/21,JP,8.75E-05
29/7/21,JP,8.74E-05
30/7/21,JP,8.73E-05
31/7/21,JP,8.71E-05
1/8/21,JP,8.68E-05
2/8/21,JP,8.66E-05
3/8/21,JP,8.64E-05
4/8/21,JP,8.60E-05
5/8/21,JP,8.56E-05
6/8/21,JP,8.52E-05
7/8/21,JP,8.47E-05
8/8/21,JP,8.42E-05
9/8/21,JP,8.37E-05
10/8/21,JP,8.33E-05
11/8/21,JP,8.29E-05
12/8/21,JP,8.25E-05
13/8/21,JP,8.22E-05
14/8/21,JP,8.20E-05
15/8/21,JP,8.18E-05
16/8/21,JP,8.17E-05
17/8/21,JP,8.15E-05
18/8/21,JP,8.13E-05
19/8/21,JP,8.10E-05
20/8/21,JP,8.08E-05
21/8/21,JP,8.05E-05
22/8/21,JP,8.02E-05
23/8/21,JP,7.99E-05
24/8/21,JP,7.94E-05
25/8/21,JP,7.88E-05
26/8/21,JP,7.81E-05
27/8/21,JP,7.75E-05
28/8/21,JP,7.70E-05
29/8/21,JP,7.63E-05
30/8/21,JP,7.56E-05
31/8/21,JP,7.50E-05
1/9/21,JP,7.45E-05
2/9/21,JP,7.38E-05
3/9/21,JP,7.30E-05
4/9/21,JP,7.20E-05
5/9/21,JP,7.11E-05
6/9/21,JP,7.04E-05
7/9/21,JP,6.97E-05
8/9/21,JP,6.90E-05
9/9/21,JP,6.89E-05
10/9/21,JP,6.88E-05
11/9/21,JP,6.95E-05
12/9/21,JP,7.01E-05
13/9/21,JP,7.04E-05
14/9/21,JP,7.10E-05
15/9/21,JP,7.16E-05
16/9/21,JP,8.22E-05
17/9/21,JP,9.26E-05
18/9/21,JP,0.000102536
19/9/21,JP,0.00011262
20/9/21,JP,0.000122999
21/9/21,JP,0.000133301
22/9/21,JP,0.000144733
23/9/21,JP,0.000145974
24/9/21,JP,0.000147293
25/9/21,JP,0.000148502
26/9/21,JP,0.000149758
27/9/21,JP,0.000150851
28/9/21,JP,0.000151565
29/9/21,JP,0.000150832
30/9/21,JP,0.000150145
1/10/21,JP,0.000150366
2/10/21,JP,0.000150061
3/10/21,JP,0.000149636
4/10/21,JP,0.000149392
5/10/21,JP,0.000149033
6/10/21,JP,0.000148866
7/10/21,JP,0.000148449
8/10/21,JP,0.000147077
9/10/21,JP,0.000146113
10/10/21,JP,0.000145201
11/10/21,JP,0.000144247
12/10/21,JP,0.000144086
13/10/21,JP,0.000143981
14/10/21,JP,0.000144
15/10/21,JP,0.00014405
16/10/21,JP,0.000144201
17/10/21,JP,0.000144003
18/10/21,JP,0.000143968
19/10/21,JP,0.000143084
20/10/21,JP,0.000142131
21/10/21,JP,0.000140882
22/10/21,JP,0.000139593
23/10/21,JP,0.000137832
24/10/21,JP,0.00013628
25/10/21,JP,0.000134231
26/10/21,JP,0.000132661
27/10/21,JP,0.000131118
28/10/21,JP,0.000130071
29/10/21,JP,0.000128752
30/10/21,JP,0.000127844
31/10/21,JP,0.000127013
1/11/21,JP,0.000127001
2/11/21,JP,0.000126747
3/11/21,JP,0.000126399
4/11/21,JP,0.000126022
5/11/21,JP,0.000126346
6/11/21,JP,0.000126625
7/11/21,JP,0.000126837
8/11/21,JP,0.000126464
9/11/21,JP,0.000126404
10/11/21,JP,0.000126423
11/11/21,JP,0.000126331
12/11/21,JP,0.000125812
13/11/21,JP,0.000125377
14/11/21,JP,0.000125072
15/11/21,JP,0.000124776
16/11/21,JP,0.000124475
17/11/21,JP,0.000123988
18/11/21,JP,0.00012366
19/11/21,JP,0.000123021
20/11/21,JP,0.000122261
21/11/21,JP,0.000121358
22/11/21,JP,0.000120618
23/11/21,JP,0.000119686
24/11/21,JP,0.000119077
25/11/21,JP,0.000118204
26/11/21,JP,0.000117882
27/11/21,JP,0.000117624
28/11/21,JP,0.000117424
29/11/21,JP,0.000117133
30/11/21,JP,0.000117444
1/12/21,JP,0.000117652
2/12/21,JP,0.000117999
3/12/21,JP,0.000118127
4/12/21,JP,0.000118239
5/12/21,JP,0.000118356
6/12/21,JP,0.000119074
7/12/21,JP,0.000119621
8/12/21,JP,0.000120547
9/12/21,JP,0.000121244
10/12/21,JP,0.000121992
11/12/21,JP,0.000122671
12/12/21,JP,0.000123378
13/12/21,JP,0.00012358
14/12/21,JP,0.000123269
15/12/21,JP,0.000122632
16/12/21,JP,0.000122232
17/12/21,JP,0.000121769
18/12/21,JP,0.000121514
19/12/21,JP,0.000121184
20/12/21,JP,0.00012066
21/12/21,JP,0.000120181
22/12/21,JP,0.000119717
23/12/21,JP,0.000119179
24/12/21,JP,0.00011874
25/12/21,JP,0.000118121
26/12/21,JP,0.000117595
27/12/21,JP,0.000117332
28/12/21,JP,0.000117209
29/12/21,JP,0.000117605
30/12/21,JP,0.000117569
31/12/21,JP,0.000117619
1/1/22,JP,0.000117892
2/1/22,JP,0.000118128
3/1/22,JP,0.000118222
4/1/22,JP,0.000118186
5/1/22,JP,0.000118039
6/1/22,JP,0.000118545
7/1/22,JP,0.000118977
8/1/22,JP,0.000119265
9/1/22,JP,0.00011962
10/1/22,JP,0.000120104
11/1/22,JP,0.000120679
12/1/22,JP,0.000120926
13/1/22,JP,0.000121007
14/1/22,JP,0.000129663
15/1/22,JP,0.000138411
16/1/22,JP,0.000147233
17/1/22,JP,0.000156169
18/1/22,JP,0.000164978
19/1/22,JP,0.000173932
20/1/22,JP,0.000182809
21/1/22,JP,0.000183504
22/1/22,JP,0.00018396
23/1/22,JP,0.00018428
24/1/22,JP,0.000184447
25/1/22,JP,0.000184731
26/1/22,JP,0.000184812
27/1/22,JP,0.000184689
28/1/22,JP,0.000182943
29/1/22,JP,0.0001807
30/1/22,JP,0.000178547
31/1/22,JP,0.000168246
1/2/22,JP,0.000157523
2/2/22,JP,0.000146697
3/2/22,JP,0.00013641
4/2/22,JP,0.000127834
5/2/22,JP,0.000119422
6/2/22,JP,0.000111032
7/2/22,JP,0.000110726
8/2/22,JP,0.00011088
9/2/22,JP,0.000111106
10/2/22,JP,0.000111885
11/2/22,JP,0.000112069
12/2/22,JP,0.00011275
13/2/22,JP,0.000113418
14/2/22,JP,0.000114154
15/2/22,JP,0.000114972
16/2/22,JP,0.000124105
17/2/22,JP,0.000132271
18/2/22,JP,0.000140458
19/2/22,JP,0.00014844
20/2/22,JP,0.000156063
21/2/22,JP,0.000163247
22/2/22,JP,0.000170365
23/2/22,JP,0.00016915
24/2/22,JP,0.000168694
25/2/22,JP,0.000168398
26/2/22,JP,0.000168224
27/2/22,JP,0.00016832
28/2/22,JP,0.000176798
1/3/22,JP,0.000185562
2/3/22,JP,0.000194104
3/3/22,JP,0.000201901
4/3/22,JP,0.000209519
5/3/22,JP,0.000217044
6/3/22,JP,0.000224512
7/3/22,JP,0.000223607
8/3/22,JP,0.000222354
9/3/22,JP,0.00022157
10/3/22,JP,0.000220639
11/3/22,JP,0.000220363
12/3/22,JP,0.000220191
13/3/22,JP,0.00022009
14/3/22,JP,0.000220486
15/3/22,JP,0.000221033
16/3/22,JP,0.00022137
17/3/22,JP,0.000222056
18/3/22,JP,0.000222148
19/3/22,JP,0.00022225
20/3/22,JP,0.000222436
21/3/22,JP,0.000222516
22/3/22,JP,0.000222375
23/3/22,JP,0.000223427
24/3/22,JP,0.000224348
25/3/22,JP,0.00022537
26/3/22,JP,0.000225959
27/3/22,JP,0.000226669
28/3/22,JP,0.000227544
29/3/22,JP,0.000228578
30/3/22,JP,0.000228196
31/3/22,JP,0.000227958
1/4/22,JP,0.000227973
2/4/22,JP,0.000228222
3/4/22,JP,0.000228374
4/4/22,JP,0.00022824
5/4/22,JP,0.000228087
6/4/22,JP,0.000228266
7/4/22,JP,0.000229406
8/4/22,JP,0.000230172
9/4/22,JP,0.000231256
10/4/22,JP,0.000232345
11/4/22,JP,0.000233574
12/4/22,JP,0.000234924
13/4/22,JP,0.000235897
14/4/22,JP,0.000235623
15/4/22,JP,0.000235395
16/4/22,JP,0.0002352
17/4/22,JP,0.000235007
18/4/22,JP,0.00023457
19/4/22,JP,0.000234372
20/4/22,JP,0.000234843
21/4/22,JP,0.000235209
22/4/22,JP,0.000235505
23/4/22,JP,0.000235496
24/4/22,JP,0.000235479
25/4/22,JP,0.000236222
26/4/22,JP,0.000236439
27/4/22,JP,0.000236215
28/4/22,JP,0.000236573
29/4/22,JP,0.000236705
30/4/22,JP,0.000228517
1/5/22,JP,0.000220301
2/5/22,JP,0.000211646
3/5/22,JP,0.000211097
4/5/22,JP,0.00021069
5/5/22,JP,0.000210104
6/5/22,JP,0.000209901
7/5/22,JP,0.000218674
8/5/22,JP,0.000226883
9/5/22,JP,0.000235511
10/5/22,JP,0.000236032
11/5/22,JP,0.000253317
12/5/22,JP,0.000270851
13/5/22,JP,0.000288422
14/5/22,JP,0.000305178
15/5/22,JP,0.000322403
16/5/22,JP,0.000339255
17/5/22,JP,0.000356048
18/5/22,JP,0.000355966
19/5/22,JP,0.000355538
20/5/22,JP,0.000354672
21/5/22,JP,0.000354038
22/5/22,JP,0.000353461
23/5/22,JP,0.000352196
24/5/22,JP,0.000351383
25/5/22,JP,0.000350233
26/5/22,JP,0.000349099
27/5/22,JP,0.000348447
28/5/22,JP,0.000347368
29/5/22,JP,0.000346232
30/5/22,JP,0.00034579
31/5/22,JP,0.000336569
1/6/22,JP,0.000336926
2/6/22,JP,0.000341323
3/6/22,JP,0.000337198
4/6/22,JP,0.000333419
5/6/22,JP,0.000329667
6/6/22,JP,0.000324925
7/6/22,JP,0.000329389
8/6/22,JP,0.000324893
9/6/22,JP,0.000316295
10/6/22,JP,0.000315799
11/6/22,JP,0.000315514
12/6/22,JP,0.000315231
13/6/22,JP,0.00031574
14/6/22,JP,0.000315256
15/6/22,JP,0.000314145
16/6/22,JP,0.00031291
17/6/22,JP,0.000311925
18/6/22,JP,0.0003106
19/6/22,JP,0.000309622
20/6/22,JP,0.000308723
21/6/22,JP,0.000308014
22/6/22,JP,0.000307521
23/6/22,JP,0.000307007
24/6/22,JP,0.000306502
25/6/22,JP,0.00030618
26/6/22,JP,0.000305455
27/6/22,JP,0.00031251
28/6/22,JP,0.000320586
29/6/22,JP,0.000328926
30/6/22,JP,0.000337131
1/7/22,JP,0.000345322
2/7/22,JP,0.000353272
3/7/22,JP,0.000361386
4/7/22,JP,0.00036239
5/7/22,JP,0.000369816
6/7/22,JP,0.000377344
7/7/22,JP,0.000385586
8/7/22,JP,0.00039365
9/7/22,JP,0.000401693
10/7/22,JP,0.000413064
11/7/22,JP,0.000423419
12/7/22,JP,0.000426247
13/7/22,JP,0.00042888
14/7/22,JP,0.00043178
15/7/22,JP,0.000434442
16/7/22,JP,0.000437268
17/7/22,JP,0.00043637
18/7/22,JP,0.000435611
19/7/22,JP,0.000435746
20/7/22,JP,0.00043588
21/7/22,JP,0.000436022
22/7/22,JP,0.000436501
23/7/22,JP,0.000436875
24/7/22,JP,0.000437487
25/7/22,JP,0.000438248
26/7/22,JP,0.000438389
27/7/22,JP,0.000438141
28/7/22,JP,0.000436765
29/7/22,JP,0.000419469
30/7/22,JP,0.000401952
31/7/22,JP,0.000384445
1/8/22,JP,0.000366839
2/8/22,JP,0.000349396
3/8/22,JP,0.000332184
4/8/22,JP,0.000315997
5/8/22,JP,0.000307438
6/8/22,JP,0.000299318
7/8/22,JP,0.000291316
8/8/22,JP,0.000283675
9/8/22,JP,0.000275719
10/8/22,JP,0.000267643
11/8/22,JP,0.000258655
12/8/22,JP,0.000258638
13/8/22,JP,0.000262446
14/8/22,JP,0.000266139
15/8/22,JP,0.0002701
16/8/22,JP,0.000274258
17/8/22,JP,0.00027864
18/8/22,JP,0.000275107
19/8/22,JP,0.000271436
20/8/22,JP,0.000264093
21/8/22,JP,0.000256603
22/8/22,JP,0.00024863
23/8/22,JP,0.000240718
24/8/22,JP,0.000232743
25/8/22,JP,0.000232752
26/8/22,JP,0.00023248
27/8/22,JP,0.000232005
28/8/22,JP,0.000231628
29/8/22,JP,0.000231497
30/8/22,JP,0.000229957
31/8/22,JP,0.000260044
1/9/22,JP,0.00029925
2/9/22,JP,0.00033806
3/9/22,JP,0.000336624
4/9/22,JP,0.000335462
5/9/22,JP,0.000334039
6/9/22,JP,0.000331069
7/9/22,JP,0.000304158
8/9/22,JP,0.000271993
9/9/22,JP,0.00024013
10/9/22,JP,0.000248834
11/9/22,JP,0.000257403
12/9/22,JP,0.000266698
13/9/22,JP,0.000286506
14/9/22,JP,0.000298229
15/9/22,JP,0.000306546
16/9/22,JP,0.000321415
17/9/22,JP,0.000336863
18/9/22,JP,0.000351436
19/9/22,JP,0.000357505
20/9/22,JP,0.000351139
21/9/22,JP,0.000353273
22/9/22,JP,0.000355247
23/9/22,JP,0.000350711
24/9/22,JP,0.000344809
25/9/22,JP,0.000339717
26/9/22,JP,0.000341964
27/9/22,JP,0.00034863
28/9/22,JP,0.000340842
29/9/22,JP,0.000332829
30/9/22,JP,0.00032634
1/10/22,JP,0.000320718
2/10/22,JP,0.000314575
3/10/22,JP,0.000309929
4/10/22,JP,0.000306152
5/10/22,JP,0.000308988
6/10/22,JP,0.000312074
7/10/22,JP,0.000315505
8/10/22,JP,0.000323866
9/10/22,JP,0.000332465
10/10/22,JP,0.00033883
11/10/22,JP,0.000344885
12/10/22,JP,0.000350631
13/10/22,JP,0.000358034
14/10/22,JP,0.000363298
15/10/22,JP,0.00036249
16/10/22,JP,0.000361309
17/10/22,JP,0.000361299
18/10/22,JP,0.000361108
19/10/22,JP,0.000361449
20/10/22,JP,0.000359594
21/10/22,JP,0.000358321
22/10/22,JP,0.000357061
23/10/22,JP,0.000356203
24/10/22,JP,0.000355892
25/10/22,JP,0.000354905
26/10/22,JP,0.000354139
27/10/22,JP,0.000350182
28/10/22,JP,0.000345252
29/10/22,JP,0.000341346
30/10/22,JP,0.000337895
31/10/22,JP,0.000334911
1/11/22,JP,0.000336337
2/11/22,JP,0.000337105
3/11/22,JP,0.000340623
4/11/22,JP,0.000340961
5/11/22,JP,0.00033364
6/11/22,JP,0.000326451
7/11/22,JP,0.000318502
8/11/22,JP,0.000306418
9/11/22,JP,0.000286173
10/11/22,JP,0.000266951
11/11/22,JP,0.000250838
12/11/22,JP,0.000242315
13/11/22,JP,0.000233585
14/11/22,JP,0.000224366
15/11/22,JP,0.000215343
16/11/22,JP,0.000214874
17/11/22,JP,0.000214823
18/11/22,JP,0.000215414
19/11/22,JP,0.000215838
20/11/22,JP,0.0002162
21/11/22,JP,0.000216837
22/11/22,JP,0.000217748
23/11/22,JP,0.00021832
24/11/22,JP,0.000218603
25/11/22,JP,0.000218859
26/11/22,JP,0.000219286
27/11/22,JP,0.000219674
28/11/22,JP,0.000220147
29/11/22,JP,0.000220509
30/11/22,JP,0.000220955
1/12/22,JP,0.000220908
2/12/22,JP,0.000221128
3/12/22,JP,0.000221517
4/12/22,JP,0.000221855
5/12/22,JP,0.00022204
6/12/22,JP,0.000222291
7/12/22,JP,0.000222519
8/12/22,JP,0.000223084
9/12/22,JP,0.000222561
10/12/22,JP,0.000221713
11/12/22,JP,0.000220645
12/12/22,JP,0.000219577
